[2025-07-23 09:56:14] INFO: Starting MAVSDK logger...
[2025-07-23 09:56:14] INFO: SQLite table created or exists
[2025-07-23 14:38:38] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:38:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:38:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:38:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:38:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:39:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:39:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:39:13] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:39:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:39:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:39:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:39:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:39:38] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:39:43] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:39:48] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:39:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:39:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:40:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:40:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:40:13] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:40:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:40:23] INFO: Flushed 9 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:40:28] INFO: Flushed 14 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:40:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:40:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:40:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:40:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:40:53] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:40:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:41:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:41:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:41:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:41:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:41:23] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:41:28] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:41:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:41:38] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:41:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:41:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:41:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:41:58] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:42:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:42:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:42:13] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:42:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:42:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:42:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:42:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:42:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:42:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:42:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:42:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:42:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:43:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:43:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:43:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:43:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:43:23] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:43:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:43:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:43:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:43:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:43:48] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:43:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:43:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:44:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:44:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:44:13] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:44:18] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:44:23] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:44:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:44:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:44:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:44:43] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:44:48] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:44:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:44:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:45:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:45:08] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:45:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:45:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:45:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:45:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:45:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:45:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:45:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:45:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:45:53] INFO: Flushed 17 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:45:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:46:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:46:08] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:46:13] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:46:16] INFO: Client connected from ('127.0.0.1', 50096)
[2025-07-23 14:46:18] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:46:23] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:46:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:46:33] INFO: Flushed 16 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:46:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:46:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:46:44] INFO: Client connected from ('127.0.0.1', 50204)
[2025-07-23 14:46:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:46:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:46:58] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:47:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:47:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:47:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:47:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:47:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:47:28] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:47:33] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:47:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:47:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:47:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:47:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 14:47:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_084540.csv
[2025-07-23 15:16:39] INFO: Starting MAVSDK logger...
[2025-07-23 15:16:39] INFO: SQLite table created or exists
[2025-07-23 15:16:39] INFO: SQLite connection closed
[2025-07-23 15:16:39] INFO: Databases initialized successfully
[2025-07-23 15:16:39] INFO: Select logging options (comma separated, e.g. sql,csv,tcp):
[2025-07-23 15:16:39] INFO: Options: sql, csv, tcp
[2025-07-23 15:16:41] INFO: Logging options: sql=False, csv=True, tcp=True
[2025-07-23 15:16:41] INFO: Using TCP port 9000 for predict.py connection
[2025-07-23 15:16:41] INFO: TCP server started on port 9000
[2025-07-23 15:16:41] INFO: Attempting to connect to drone...
[2025-07-23 15:16:42] INFO: Drone connected successfully
[2025-07-23 15:16:42] INFO: Drone core is ready
[2025-07-23 15:16:42] INFO: Using real drone data
[2025-07-23 15:16:42] INFO: Logging started. Waiting for drone connection. Press Ctrl+C to stop.
[2025-07-23 15:16:47] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:16:48] INFO: Client connected from ('127.0.0.1', 35246)
[2025-07-23 15:16:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:16:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:17:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:17:05] INFO: Client connected from ('127.0.0.1', 53470)
[2025-07-23 15:17:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:17:12] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:17:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:17:22] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:17:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:17:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:17:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:17:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:17:47] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:17:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:17:57] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:18:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:18:07] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:18:12] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:18:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:18:22] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:18:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:18:32] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:18:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:18:42] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:18:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:18:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:18:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:19:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:19:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:19:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:19:17] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:19:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:19:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:19:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:19:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:19:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:19:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:19:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:19:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:20:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:20:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:20:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:20:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:20:22] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:20:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:20:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:20:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:20:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:20:47] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:20:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:20:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:21:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:21:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:21:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:21:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:21:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:21:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:21:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:21:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:21:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:21:47] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:21:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:21:57] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:22:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:22:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:22:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:22:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:22:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:22:27] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:22:32] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:22:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:22:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:22:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:22:52] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:22:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:23:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:23:07] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:23:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:23:17] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:23:22] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:23:27] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:23:32] INFO: Flushed 17 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:23:37] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:23:42] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:23:47] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:23:52] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:23:57] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:24:02] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:24:07] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:24:12] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:24:17] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:24:22] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:24:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:24:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:24:38] INFO: Flushed 17 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:24:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:24:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:24:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:24:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:25:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:25:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:25:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:25:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:25:23] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:25:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:25:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:25:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:25:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:25:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:25:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:25:58] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:26:03] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:26:08] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:26:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:26:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:26:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:26:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:26:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:26:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:26:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:26:48] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:26:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:26:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:27:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:27:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:27:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:27:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:27:23] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:27:28] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:27:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:27:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:27:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:27:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:27:50] INFO: Client connected from ('127.0.0.1', 50530)
[2025-07-23 15:27:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:27:56] INFO: Client connected from ('127.0.0.1', 51412)
[2025-07-23 15:27:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:28:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:28:03] INFO: Client connected from ('127.0.0.1', 56170)
[2025-07-23 15:28:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:28:11] INFO: Client connected from ('127.0.0.1', 56174)
[2025-07-23 15:28:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_094639.csv
[2025-07-23 15:51:53] INFO: Starting MAVSDK logger...
[2025-07-23 15:51:53] INFO: SQLite table created or exists
[2025-07-23 15:51:53] INFO: SQLite connection closed
[2025-07-23 15:51:53] INFO: Databases initialized successfully
